,Q_Rewards1,Q_noSteps1,Q_Accuracy1,Q_Rewards2,Q_noSteps2,Q_Accuracy2,Q_Rewards3,Q_noSteps3,Q_Accuracy3,Q_Rewards4,Q_noSteps4,Q_Accuracy4,Q_Rewards5,Q_noSteps5,Q_Accuracy5,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Moving_Average_Accuracy2,Moving_Average_Step2,Moving_Average_Reward2,Moving_Average_Accuracy3,Moving_Average_Step3,Moving_Average_Reward3,Moving_Average_Accuracy4,Moving_Average_Step4,Moving_Average_Reward4,Moving_Average_Accuracy5,Moving_Average_Step5,Moving_Average_Reward5,Overall_Accuracy,Overall_Steps,Overall_Reward
8805,-1,6,0,1,5,1,1,5,1,-1,166,0,1,6,1,0.0,100.7,-1.0,0.88,5.23,0.76,0.9,5.25,0.8,0.0,105.43,-1.0,0.91,5.26,0.82,0.538,44.374,0.076
8806,-1,36,0,1,6,1,1,5,1,-1,147,0,1,6,1,0.0,100.22,-1.0,0.89,5.26,0.78,0.9,5.25,0.8,0.0,106.58,-1.0,0.91,5.24,0.82,0.54,44.510000000000005,0.08
8807,-1,194,0,-1,1,0,-1,3,0,-1,171,0,1,5,1,0.0,101.48,-1.0,0.89,5.21,0.78,0.89,5.22,0.78,0.0,105.98,-1.0,0.91,5.24,0.82,0.538,44.626,0.076
8808,-1,146,0,1,5,1,1,7,1,-1,51,0,1,5,1,0.0,100.93,-1.0,0.89,5.21,0.78,0.89,5.24,0.78,0.0,105.6,-1.0,0.91,5.24,0.82,0.538,44.444,0.076
8809,-1,138,0,1,5,1,1,5,1,-1,171,0,1,6,1,0.0,100.19,-1.0,0.89,5.21,0.78,0.89,5.24,0.78,0.0,106.46,-1.0,0.91,5.24,0.82,0.538,44.467999999999996,0.076
8810,-1,137,0,1,10,1,1,5,1,-1,117,0,1,6,1,0.0,100.52,-1.0,0.89,5.24,0.78,0.89,5.24,0.78,0.0,107.21,-1.0,0.91,5.25,0.82,0.538,44.69199999999999,0.076
8811,-1,60,0,1,5,1,1,5,1,-1,38,0,1,5,1,0.0,100.19,-1.0,0.9,5.25,0.8,0.89,5.24,0.78,0.0,106.36,-1.0,0.91,5.25,0.82,0.54,44.458,0.08
8812,-1,47,0,1,5,1,1,5,1,-1,228,0,1,8,1,0.0,100.09,-1.0,0.9,5.23,0.8,0.89,5.24,0.78,0.0,108.17,-1.0,0.91,5.28,0.82,0.54,44.80200000000001,0.08
8813,-1,71,0,1,5,1,1,5,1,-1,188,0,1,7,1,0.0,99.99,-1.0,0.9,5.23,0.8,0.89,5.24,0.78,0.0,109.5,-1.0,0.91,5.27,0.82,0.54,45.046,0.08
8814,-1,138,0,1,5,1,1,6,1,-1,69,0,1,7,1,0.0,101.08,-1.0,0.9,5.21,0.8,0.89,5.22,0.78,0.0,109.71,-1.0,0.91,5.29,0.82,0.54,45.30199999999999,0.08
8815,-1,38,0,1,5,1,1,7,1,-1,87,0,1,5,1,0.0,98.12,-1.0,0.9,5.17,0.8,0.89,5.21,0.78,0.0,107.92,-1.0,0.91,5.29,0.82,0.54,44.342,0.08
8816,-1,199,0,1,5,1,-1,4,0,-1,131,0,1,5,1,0.0,99.69,-1.0,0.9,5.17,0.8,0.88,5.18,0.76,0.0,107.93,-1.0,0.91,5.29,0.82,0.538,44.652,0.076
8817,-1,58,0,-1,5,0,1,7,1,-1,283,0,1,5,1,0.0,99.56,-1.0,0.89,5.17,0.78,0.88,5.17,0.76,0.0,108.49,-1.0,0.91,5.29,0.82,0.536,44.736,0.072
8818,-1,221,0,1,5,1,1,5,1,-1,86,0,1,5,1,0.0,101.65,-1.0,0.9,5.21,0.8,0.88,5.17,0.76,0.0,108.44,-1.0,0.91,5.29,0.82,0.538,45.152,0.076
8819,-1,146,0,-1,1,0,1,6,1,-1,188,0,-1,3,0,0.0,102.44,-1.0,0.89,5.17,0.78,0.88,5.18,0.76,0.0,110.13,-1.0,0.9,5.27,0.8,0.534,45.638,0.06800000000000002
8820,-1,10,0,1,5,1,1,5,1,-1,38,0,1,7,1,0.0,101.58,-1.0,0.89,5.17,0.78,0.88,5.18,0.76,0.0,107.64,-1.0,0.9,5.28,0.8,0.534,44.97,0.06800000000000002
8821,-1,49,0,-1,4,0,1,5,1,-1,44,0,1,5,1,0.0,101.73,-1.0,0.88,5.16,0.76,0.88,5.16,0.76,0.0,107.54,-1.0,0.9,5.28,0.8,0.532,44.974000000000004,0.06400000000000002
8822,-1,12,0,1,5,1,1,5,1,-1,54,0,1,8,1,0.0,99.56,-1.0,0.88,5.16,0.76,0.88,5.15,0.76,0.0,106.37,-1.0,0.9,5.31,0.8,0.532,44.31,0.06400000000000002
8823,-1,262,0,1,5,1,-1,6,0,-1,71,0,1,5,1,0.0,101.39,-1.0,0.88,5.16,0.76,0.87,5.15,0.74,0.0,105.76,-1.0,0.9,5.31,0.8,0.53,44.554,0.06000000000000001
8824,-1,201,0,1,5,1,1,7,1,-1,154,0,1,5,1,0.0,102.79,-1.0,0.88,5.16,0.76,0.87,5.17,0.74,0.0,106.86,-1.0,0.9,5.31,0.8,0.53,45.05800000000001,0.06000000000000001
8825,-1,62,0,1,6,1,1,5,1,-1,8,0,1,5,1,0.0,103.08,-1.0,0.88,5.17,0.76,0.87,5.17,0.74,0.0,104.14,-1.0,0.91,5.35,0.82,0.532,44.582,0.06399999999999999
8826,-1,52,0,1,8,1,1,5,1,-1,46,0,1,5,1,0.0,102.95,-1.0,0.88,5.2,0.76,0.87,5.17,0.74,0.0,103.91,-1.0,0.91,5.35,0.82,0.532,44.516000000000005,0.06399999999999999
8827,-1,12,0,-1,1,0,1,5,1,-1,131,0,1,5,1,0.0,101.91,-1.0,0.87,5.14,0.74,0.87,5.17,0.74,0.0,104.15,-1.0,0.91,5.35,0.82,0.53,44.344,0.059999999999999984
8828,-1,270,0,1,5,1,1,8,1,-1,61,0,1,5,1,0.0,102.28,-1.0,0.87,5.12,0.74,0.87,5.2,0.74,0.0,104.49,-1.0,0.91,5.33,0.82,0.53,44.484,0.059999999999999984
8829,-1,28,0,1,5,1,1,6,1,-1,127,0,1,5,1,0.0,102.04,-1.0,0.87,5.12,0.74,0.87,5.19,0.74,0.0,105.46,-1.0,0.91,5.33,0.82,0.53,44.628,0.059999999999999984
8830,-1,80,0,-1,1,0,1,7,1,-1,218,0,1,5,1,0.0,102.59,-1.0,0.86,5.08,0.72,0.87,5.19,0.74,0.0,107.15,-1.0,0.91,5.33,0.82,0.528,45.068,0.05599999999999998
8831,-1,55,0,-1,2,0,1,5,1,-1,102,0,1,5,1,0.0,102.35,-1.0,0.85,5.01,0.7,0.87,5.17,0.74,0.0,107.2,-1.0,0.91,5.31,0.82,0.526,45.008,0.05199999999999998
8832,-1,60,0,1,5,1,1,5,1,-1,22,0,1,7,1,0.0,102.81,-1.0,0.85,5.01,0.7,0.87,5.17,0.74,0.0,106.97,-1.0,0.91,5.33,0.82,0.526,45.05800000000001,0.05199999999999998
8833,-1,32,0,1,5,1,1,6,1,-1,239,0,1,7,1,0.0,101.76,-1.0,0.85,4.99,0.7,0.87,5.18,0.74,0.0,107.63,-1.0,0.91,5.35,0.82,0.526,44.982,0.05199999999999998
8834,-1,73,0,1,5,1,1,5,1,-1,275,0,1,7,1,0.0,100.62,-1.0,0.86,5.0,0.72,0.87,5.17,0.74,0.0,107.32,-1.0,0.91,5.37,0.82,0.528,44.696000000000005,0.05599999999999998
8835,-1,299,0,1,5,1,1,5,1,-1,42,0,1,5,1,0.0,102.77,-1.0,0.86,5.0,0.72,0.87,5.17,0.74,0.0,107.37,-1.0,0.91,5.37,0.82,0.528,45.136,0.05599999999999998
8836,-1,53,0,-1,1,0,1,9,1,-1,67,0,1,7,1,0.0,103.25,-1.0,0.85,4.96,0.7,0.87,5.15,0.74,0.0,107.41,-1.0,0.91,5.39,0.82,0.526,45.23199999999999,0.05199999999999998
8837,-1,96,0,1,5,1,1,5,1,-1,206,0,1,7,1,0.0,103.47,-1.0,0.85,4.96,0.7,0.87,5.15,0.74,0.0,108.2,-1.0,0.91,5.41,0.82,0.526,45.438,0.05199999999999998
8838,-1,129,0,-1,3,0,1,5,1,-1,64,0,1,5,1,0.0,104.36,-1.0,0.84,4.92,0.68,0.87,5.15,0.74,0.0,107.67,-1.0,0.91,5.4,0.82,0.524,45.50000000000001,0.048
8839,-1,112,0,1,5,1,1,5,1,-1,185,0,1,6,1,0.0,104.95,-1.0,0.84,4.92,0.68,0.87,5.14,0.74,0.0,109.51,-1.0,0.91,5.41,0.82,0.524,45.986000000000004,0.048
8840,-1,242,0,1,6,1,1,5,1,-1,36,0,1,8,1,0.0,107.22,-1.0,0.84,4.93,0.68,0.87,5.14,0.74,0.0,107.27,-1.0,0.91,5.44,0.82,0.524,46.0,0.048
8841,-1,332,0,1,5,1,1,7,1,-1,149,0,1,8,1,0.0,109.11,-1.0,0.84,4.93,0.68,0.87,5.16,0.74,0.0,107.58,-1.0,0.92,5.49,0.84,0.526,46.45399999999999,0.052000000000000005
8842,-1,18,0,1,5,1,1,5,1,-1,14,0,1,5,1,0.0,109.1,-1.0,0.84,4.91,0.68,0.87,5.16,0.74,0.0,105.92,-1.0,0.93,5.48,0.86,0.528,46.11399999999999,0.05600000000000001
8843,-1,90,0,-1,3,0,1,6,1,-1,111,0,1,5,1,0.0,109.35,-1.0,0.83,4.89,0.66,0.87,5.17,0.74,0.0,106.79,-1.0,0.94,5.51,0.88,0.5279999999999999,46.342,0.05600000000000001
8844,-1,85,0,1,5,1,-1,2,0,-1,67,0,1,5,1,0.0,110.07,-1.0,0.83,4.89,0.66,0.86,5.12,0.72,0.0,107.12,-1.0,0.95,5.5,0.9,0.5279999999999999,46.54,0.05600000000000001
8845,-1,58,0,1,5,1,1,5,1,-1,153,0,1,5,1,0.0,109.58,-1.0,0.83,4.89,0.66,0.86,5.12,0.72,0.0,108.13,-1.0,0.95,5.5,0.9,0.5279999999999999,46.644,0.05600000000000001
8846,-1,33,0,-1,1,0,1,5,1,-1,35,0,1,5,1,0.0,109.57,-1.0,0.82,4.84,0.64,0.86,5.12,0.72,0.0,106.54,-1.0,0.95,5.49,0.9,0.526,46.312,0.052000000000000005
8847,-1,164,0,1,5,1,1,6,1,-1,605,0,1,5,1,0.0,109.83,-1.0,0.82,4.84,0.64,0.86,5.13,0.72,0.0,111.56,-1.0,0.95,5.49,0.9,0.526,47.370000000000005,0.052000000000000005
8848,-1,31,0,1,5,1,1,5,1,-1,110,0,1,5,1,0.0,108.93,-1.0,0.82,4.83,0.64,0.86,5.13,0.72,0.0,112.16,-1.0,0.95,5.49,0.9,0.526,47.30800000000001,0.052000000000000005
8849,-1,128,0,1,5,1,1,5,1,-1,115,0,1,5,1,0.0,110.05,-1.0,0.82,4.83,0.64,0.87,5.17,0.74,0.0,111.83,-1.0,0.95,5.49,0.9,0.5279999999999999,47.474000000000004,0.05600000000000001
8850,-1,317,0,1,7,1,1,6,1,-1,78,0,1,5,1,0.0,112.08,-1.0,0.82,4.83,0.64,0.88,5.22,0.76,0.0,111.54,-1.0,0.95,5.49,0.9,0.53,47.83200000000001,0.06000000000000001
8851,-1,140,0,1,5,1,1,5,1,-1,100,0,1,5,1,0.0,112.35,-1.0,0.82,4.83,0.64,0.88,5.22,0.76,0.0,112.0,-1.0,0.95,5.49,0.9,0.53,47.977999999999994,0.06000000000000001
8852,1,52,1,1,5,1,1,5,1,-1,81,0,1,5,1,0.01,112.33,-0.98,0.82,4.83,0.64,0.88,5.18,0.76,0.0,112.09,-1.0,0.95,5.49,0.9,0.532,47.984,0.06400000000000002
8853,-1,93,0,1,9,1,1,5,1,-1,116,0,1,5,1,0.01,108.39,-0.98,0.82,4.87,0.64,0.88,5.18,0.76,0.0,111.97,-1.0,0.95,5.49,0.9,0.532,47.18,0.06400000000000002
8854,-1,108,0,-1,1,0,1,5,1,-1,71,0,1,7,1,0.01,108.63,-0.98,0.81,4.83,0.62,0.88,5.18,0.76,0.0,110.14,-1.0,0.95,5.49,0.9,0.53,46.854,0.06000000000000001
8855,-1,146,0,1,5,1,1,5,1,-1,428,0,1,5,1,0.01,108.62,-0.98,0.81,4.83,0.62,0.88,5.18,0.76,0.0,114.03,-1.0,0.95,5.49,0.9,0.53,47.63,0.06000000000000001
8856,-1,103,0,1,5,1,1,7,1,-1,61,0,-1,1,0,0.01,109.29,-0.98,0.82,4.85,0.64,0.89,5.24,0.78,0.0,114.35,-1.0,0.94,5.45,0.88,0.532,47.836,0.06400000000000002
8857,-1,123,0,1,5,1,1,5,1,-1,299,0,1,5,1,0.01,109.85,-0.98,0.82,4.85,0.64,0.89,5.24,0.78,0.0,116.39,-1.0,0.94,5.45,0.88,0.532,48.355999999999995,0.06400000000000002
8858,-1,56,0,-1,3,0,1,5,1,-1,18,0,1,5,1,0.01,109.9,-0.98,0.81,4.83,0.62,0.89,5.24,0.78,0.0,116.14,-1.0,0.94,5.45,0.88,0.53,48.312,0.06000000000000001
8859,-1,90,0,1,7,1,1,5,1,-1,37,0,1,5,1,0.01,109.06,-0.98,0.81,4.84,0.62,0.89,5.24,0.78,0.0,116.15,-1.0,0.94,5.43,0.88,0.53,48.144000000000005,0.06000000000000001
8860,-1,71,0,1,5,1,1,5,1,-1,161,0,1,5,1,0.01,109.36,-0.98,0.81,4.84,0.62,0.89,5.22,0.78,0.0,116.42,-1.0,0.94,5.43,0.88,0.53,48.254000000000005,0.06000000000000001
8861,-1,25,0,1,5,1,1,5,1,-1,50,0,1,5,1,0.01,109.39,-0.98,0.82,4.88,0.64,0.89,5.22,0.78,0.0,116.24,-1.0,0.95,5.44,0.9,0.534,48.233999999999995,0.06800000000000002
8862,-1,122,0,-1,2,0,1,7,1,-1,39,0,1,5,1,0.01,109.58,-0.98,0.81,4.85,0.62,0.89,5.23,0.78,0.0,116.14,-1.0,0.95,5.44,0.9,0.532,48.248000000000005,0.06400000000000002
8863,-1,6,0,-1,2,0,1,5,1,-1,96,0,1,5,1,0.01,108.37,-0.98,0.8,4.82,0.6,0.89,5.23,0.78,0.0,115.68,-1.0,0.96,5.44,0.92,0.532,47.908,0.06400000000000002
8864,-1,124,0,1,5,1,1,5,1,-1,185,0,1,5,1,0.01,109.32,-0.98,0.8,4.82,0.6,0.89,5.23,0.78,0.0,115.1,-1.0,0.96,5.44,0.92,0.532,47.98199999999999,0.06400000000000002
8865,-1,31,0,1,7,1,1,5,1,-1,9,0,1,5,1,0.01,107.91,-0.98,0.8,4.84,0.6,0.89,5.23,0.78,0.0,114.78,-1.0,0.96,5.44,0.92,0.532,47.64,0.06400000000000002
8866,-1,19,0,1,5,1,1,5,1,-1,451,0,1,5,1,0.01,107.69,-0.98,0.8,4.84,0.6,0.89,5.23,0.78,0.0,117.35,-1.0,0.96,5.44,0.92,0.532,48.11,0.06400000000000002
8867,-1,282,0,1,5,1,1,5,1,-1,50,0,1,5,1,0.01,110.25,-0.98,0.8,4.84,0.6,0.9,5.26,0.8,0.0,116.37,-1.0,0.96,5.43,0.92,0.534,48.43000000000001,0.06800000000000002
8868,-1,63,0,1,5,1,1,6,1,-1,173,0,1,7,1,0.01,110.32,-0.98,0.8,4.78,0.6,0.9,5.27,0.8,0.0,116.67,-1.0,0.96,5.45,0.92,0.534,48.498,0.06800000000000002
8869,-1,114,0,1,5,1,1,7,1,-1,90,0,1,6,1,0.01,111.09,-0.98,0.8,4.78,0.6,0.9,5.29,0.8,0.0,117.12,-1.0,0.96,5.46,0.92,0.534,48.748000000000005,0.06800000000000002
8870,-1,31,0,1,5,1,-1,3,0,-1,40,0,1,7,1,0.01,110.99,-0.98,0.8,4.78,0.6,0.89,5.25,0.78,0.0,115.33,-1.0,0.96,5.45,0.92,0.532,48.36,0.06400000000000002
8871,-1,216,0,1,5,1,-1,2,0,-1,27,0,1,5,1,0.01,111.0,-0.98,0.8,4.78,0.6,0.88,5.2,0.76,0.0,115.2,-1.0,0.96,5.45,0.92,0.53,48.326,0.06000000000000001
8872,-1,91,0,1,7,1,1,5,1,-1,227,0,1,6,1,0.01,109.59,-0.98,0.8,4.8,0.6,0.88,5.2,0.76,0.0,116.72,-1.0,0.96,5.44,0.92,0.53,48.35,0.06000000000000001
8873,-1,65,0,1,5,1,1,5,1,-1,53,0,1,5,1,0.01,109.25,-0.98,0.8,4.8,0.6,0.88,5.2,0.76,0.0,116.36,-1.0,0.96,5.44,0.92,0.53,48.21,0.06000000000000001
8874,-1,39,0,1,5,1,1,6,1,-1,177,0,1,5,1,0.01,109.27,-0.98,0.81,4.83,0.62,0.88,5.21,0.76,0.0,117.91,-1.0,0.96,5.44,0.92,0.532,48.532,0.06400000000000002
8875,-1,24,0,-1,5,0,1,5,1,-1,67,0,1,5,1,0.01,107.84,-0.98,0.8,4.81,0.6,0.88,5.2,0.76,0.0,117.78,-1.0,0.96,5.44,0.92,0.53,48.214,0.06000000000000001
8876,-1,76,0,-1,1,0,1,5,1,-1,23,0,1,5,1,0.01,108.5,-0.98,0.79,4.77,0.58,0.88,5.2,0.76,0.0,117.64,-1.0,0.96,5.4,0.92,0.528,48.30200000000001,0.05600000000000001
8877,-1,76,0,1,5,1,1,8,1,-1,53,0,1,5,1,0.01,108.45,-0.98,0.79,4.77,0.58,0.88,5.23,0.76,0.0,117.94,-1.0,0.96,5.4,0.92,0.528,48.358,0.05600000000000001
8878,-1,34,0,1,6,1,1,5,1,-1,44,0,1,5,1,0.01,108.67,-0.98,0.79,4.78,0.58,0.88,5.23,0.76,0.0,116.55,-1.0,0.96,5.4,0.92,0.528,48.126000000000005,0.05600000000000001
8879,-1,24,0,1,5,1,1,5,1,-1,23,0,1,7,1,0.01,107.42,-0.98,0.79,4.77,0.58,0.88,5.22,0.76,0.0,115.34,-1.0,0.96,5.41,0.92,0.528,47.632,0.05600000000000001
8880,-1,193,0,1,5,1,1,5,1,-1,152,0,1,9,1,0.01,109.02,-0.98,0.79,4.77,0.58,0.89,5.23,0.78,0.0,116.33,-1.0,0.96,5.44,0.92,0.53,48.158,0.06000000000000001
8881,-1,195,0,1,5,1,1,5,1,-1,29,0,1,7,1,0.01,110.18,-0.98,0.8,4.77,0.6,0.89,5.23,0.78,0.0,114.36,-1.0,0.96,5.46,0.92,0.532,48.00000000000001,0.06400000000000002
8882,-1,69,0,1,5,1,-1,3,0,-1,240,0,1,6,1,0.01,110.57,-0.98,0.8,4.77,0.6,0.88,5.21,0.76,0.0,114.85,-1.0,0.96,5.47,0.92,0.53,48.17399999999999,0.06000000000000001
8883,-1,12,0,1,5,1,1,5,1,-1,543,0,1,5,1,0.01,109.42,-0.98,0.8,4.77,0.6,0.89,5.24,0.78,0.0,119.58,-1.0,0.96,5.47,0.92,0.532,48.896,0.06400000000000002
8884,-1,81,0,1,5,1,1,5,1,-1,33,0,1,5,1,0.01,107.34,-0.98,0.8,4.77,0.6,0.89,5.22,0.78,0.0,118.75,-1.0,0.96,5.47,0.92,0.532,48.309999999999995,0.06400000000000002
8885,-1,25,0,1,6,1,1,6,1,-1,20,0,1,5,1,0.01,105.45,-0.98,0.8,4.78,0.6,0.9,5.26,0.8,0.0,118.11,-1.0,0.96,5.47,0.92,0.534,47.81400000000001,0.06800000000000002
8886,-1,167,0,1,5,1,1,8,1,-1,145,0,1,5,1,0.01,106.24,-0.98,0.81,4.82,0.62,0.9,5.29,0.8,0.0,118.42,-1.0,0.96,5.47,0.92,0.536,48.048,0.07200000000000002
8887,-1,17,0,1,5,1,1,5,1,-1,175,0,1,5,1,0.01,105.18,-0.98,0.81,4.82,0.62,0.9,5.27,0.8,0.0,119.22,-1.0,0.96,5.45,0.92,0.536,47.988,0.07200000000000002
8888,-1,93,0,1,5,1,1,5,1,-1,264,0,1,5,1,0.01,105.38,-0.98,0.81,4.8,0.62,0.91,5.28,0.82,0.0,121.46,-1.0,0.96,5.45,0.92,0.538,48.474,0.076
8889,-1,31,0,1,6,1,-1,3,0,-1,24,0,1,5,1,0.01,104.22,-0.98,0.81,4.81,0.62,0.9,5.26,0.8,0.0,121.22,-1.0,0.97,5.49,0.94,0.538,48.2,0.076
8890,-1,62,0,1,5,1,1,5,1,-1,31,0,1,7,1,0.01,99.31,-0.98,0.82,4.82,0.64,0.91,5.3,0.82,0.0,121.0,-1.0,0.97,5.51,0.94,0.542,47.188,0.08399999999999999
8891,-1,134,0,1,5,1,1,5,1,-1,137,0,1,5,1,0.01,100.18,-0.98,0.83,4.85,0.66,0.91,5.3,0.82,0.0,121.86,-1.0,0.97,5.51,0.94,0.5439999999999999,47.54,0.088
8892,-1,75,0,1,9,1,-1,1,0,-1,10,0,1,9,1,0.01,100.5,-0.98,0.83,4.89,0.66,0.9,5.26,0.8,0.0,121.72,-1.0,0.97,5.55,0.94,0.542,47.584,0.084
8893,-1,145,0,1,7,1,1,5,1,-1,19,0,1,7,1,0.01,101.05,-0.98,0.83,4.91,0.66,0.9,5.26,0.8,0.0,121.37,-1.0,0.97,5.57,0.94,0.542,47.632,0.084
8894,-1,234,0,1,5,1,1,7,1,-1,99,0,1,5,1,0.01,102.43,-0.98,0.83,4.91,0.66,0.9,5.27,0.8,0.0,121.27,-1.0,0.97,5.57,0.94,0.542,47.89,0.084
8895,-1,61,0,1,5,1,1,5,1,-1,88,0,1,5,1,0.01,100.46,-0.98,0.83,4.91,0.66,0.9,5.27,0.8,0.0,119.26,-1.0,0.97,5.57,0.94,0.542,47.093999999999994,0.084
8896,-1,116,0,1,7,1,-1,5,0,-1,14,0,-1,1,0,0.01,100.46,-0.98,0.83,4.92,0.66,0.89,5.27,0.78,0.0,118.61,-1.0,0.96,5.53,0.92,0.538,46.958,0.07600000000000003
8897,-1,29,0,-1,2,0,1,5,1,-1,121,0,1,5,1,0.01,100.52,-0.98,0.82,4.89,0.64,0.89,5.27,0.78,0.0,118.41,-1.0,0.97,5.52,0.94,0.538,46.922,0.076
8898,-1,109,0,1,5,1,1,5,1,-1,84,0,1,5,1,0.01,101.42,-0.98,0.82,4.89,0.64,0.9,5.26,0.8,0.0,118.26,-1.0,0.97,5.5,0.94,0.54,47.066,0.08
8899,-1,127,0,1,5,1,1,5,1,-1,209,0,1,7,1,0.01,102.01,-0.98,0.82,4.89,0.64,0.9,5.26,0.8,0.0,118.05,-1.0,0.97,5.52,0.94,0.54,47.146,0.08
8900,-1,29,0,1,6,1,1,5,1,-1,101,0,1,5,1,0.01,100.9,-0.98,0.82,4.9,0.64,0.9,5.26,0.8,0.0,118.69,-1.0,0.97,5.52,0.94,0.54,47.054,0.08
8901,-1,59,0,-1,1,0,1,5,1,-1,152,0,1,5,1,0.01,99.5,-0.98,0.81,4.85,0.62,0.9,5.25,0.8,0.0,119.54,-1.0,0.97,5.52,0.94,0.538,46.932,0.076
8902,-1,21,0,1,5,1,1,5,1,-1,51,0,1,5,1,0.01,98.56,-0.98,0.81,4.85,0.62,0.9,5.25,0.8,0.0,117.87,-1.0,0.97,5.52,0.94,0.538,46.410000000000004,0.076
8903,-1,21,0,1,7,1,1,5,1,-1,83,0,1,5,1,0.01,97.71,-0.98,0.81,4.86,0.62,0.9,5.25,0.8,0.0,118.49,-1.0,0.97,5.5,0.94,0.538,46.362,0.076
8904,-1,14,0,1,5,1,-1,2,0,-1,32,0,1,5,1,0.01,96.43,-0.98,0.81,4.82,0.62,0.89,5.22,0.78,0.0,118.53,-1.0,0.97,5.5,0.94,0.5359999999999999,46.1,0.072
8905,-1,61,0,1,5,1,1,7,1,-1,353,0,1,5,1,0.01,96.98,-0.98,0.81,4.82,0.62,0.89,5.24,0.78,0.0,120.4,-1.0,0.97,5.49,0.94,0.5359999999999999,46.586,0.072
8906,-1,58,0,-1,4,0,1,5,1,-1,118,0,1,5,1,0.01,97.2,-0.98,0.8,4.8,0.6,0.89,5.24,0.78,0.0,120.11,-1.0,0.97,5.48,0.94,0.534,46.565999999999995,0.06799999999999999
8907,-1,5,0,1,5,1,1,5,1,-1,114,0,1,6,1,0.01,95.31,-0.98,0.81,4.84,0.62,0.9,5.26,0.8,0.0,119.54,-1.0,0.97,5.49,0.94,0.538,46.08800000000001,0.076
8908,1,148,1,1,5,1,1,5,1,-1,61,0,1,5,1,0.02,95.33,-0.96,0.81,4.84,0.62,0.9,5.24,0.8,0.0,119.64,-1.0,0.97,5.49,0.94,0.54,46.108000000000004,0.08
8909,-1,70,0,1,5,1,1,6,1,-1,107,0,1,5,1,0.02,94.65,-0.96,0.81,4.84,0.62,0.9,5.25,0.8,0.0,119.0,-1.0,0.97,5.48,0.94,0.54,45.844,0.08
8910,-1,21,0,1,5,1,1,5,1,-1,38,0,1,5,1,0.02,93.49,-0.96,0.81,4.79,0.62,0.9,5.25,0.8,0.0,118.21,-1.0,0.97,5.47,0.94,0.54,45.442,0.08
8911,-1,81,0,1,5,1,1,5,1,-1,36,0,1,5,1,0.02,93.7,-0.96,0.81,4.79,0.62,0.9,5.25,0.8,0.0,118.19,-1.0,0.97,5.47,0.94,0.54,45.480000000000004,0.08
8912,-1,67,0,1,5,1,1,5,1,-1,37,0,1,5,1,0.02,93.9,-0.96,0.81,4.79,0.62,0.9,5.25,0.8,0.0,116.28,-1.0,0.97,5.44,0.94,0.54,45.132000000000005,0.08
8913,-1,17,0,1,5,1,1,5,1,-1,139,0,1,7,1,0.02,93.36,-0.96,0.81,4.79,0.62,0.9,5.25,0.8,0.0,115.79,-1.0,0.97,5.44,0.94,0.54,44.926,0.08
8914,-1,131,0,1,5,1,1,5,1,-1,61,0,1,5,1,0.02,93.29,-0.96,0.81,4.79,0.62,0.9,5.24,0.8,0.0,115.71,-1.0,0.97,5.42,0.94,0.54,44.89,0.08
8915,-1,173,0,1,5,1,1,5,1,-1,47,0,1,5,1,0.02,94.64,-0.96,0.81,4.79,0.62,0.9,5.22,0.8,0.0,115.31,-1.0,0.97,5.42,0.94,0.54,45.076,0.08
8916,-1,141,0,1,5,1,1,5,1,-1,11,0,1,8,1,0.02,94.06,-0.96,0.81,4.79,0.62,0.91,5.23,0.82,0.0,114.11,-1.0,0.97,5.45,0.94,0.542,44.727999999999994,0.08399999999999999
8917,-1,147,0,1,5,1,1,6,1,-1,34,0,1,7,1,0.02,94.95,-0.96,0.82,4.79,0.64,0.91,5.22,0.82,0.0,111.62,-1.0,0.97,5.47,0.94,0.5439999999999999,44.410000000000004,0.088
8918,-1,331,0,1,5,1,-1,4,0,-1,81,0,1,5,1,0.02,96.05,-0.96,0.82,4.79,0.64,0.9,5.21,0.8,0.0,111.57,-1.0,0.97,5.47,0.94,0.542,44.618,0.084
8919,-1,105,0,1,6,1,1,5,1,-1,95,0,1,5,1,0.02,95.64,-0.96,0.83,4.84,0.66,0.9,5.2,0.8,0.0,110.64,-1.0,0.98,5.49,0.96,0.546,44.362,0.09200000000000001
8920,-1,20,0,1,5,1,1,5,1,-1,418,0,-1,3,0,0.02,95.74,-0.96,0.83,4.84,0.66,0.9,5.2,0.8,0.0,114.44,-1.0,0.97,5.45,0.94,0.5439999999999999,45.134,0.08800000000000001
8921,-1,60,0,1,6,1,-1,1,0,-1,147,0,1,6,1,0.02,95.85,-0.96,0.84,4.86,0.68,0.89,5.16,0.78,0.0,115.47,-1.0,0.97,5.46,0.94,0.5439999999999999,45.36,0.08800000000000001
8922,-1,34,0,1,7,1,-1,1,0,-1,6,0,1,8,1,0.02,96.07,-0.96,0.84,4.88,0.68,0.88,5.12,0.76,0.0,114.99,-1.0,0.97,5.46,0.94,0.542,45.304,0.084
8923,-1,46,0,1,7,1,1,5,1,-1,37,0,1,6,1,0.02,93.91,-0.96,0.84,4.9,0.68,0.89,5.11,0.78,0.0,114.65,-1.0,0.97,5.47,0.94,0.5439999999999999,44.808,0.08800000000000001
