,FVMC_Rewards1,FVMC_noSteps1,FVMC_Accuracy1,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Overall_Accuracy,Overall_Steps,MC Overall_Reward
400,1,5,1,0.86,5.21,0.72,0.86,5.21,0.72
401,1,5,1,0.86,5.21,0.72,0.86,5.21,0.72
402,1,5,1,0.87,5.24,0.74,0.87,5.24,0.74
403,1,7,1,0.87,5.26,0.74,0.87,5.26,0.74
404,1,5,1,0.88,5.3,0.76,0.88,5.3,0.76
405,1,5,1,0.89,5.34,0.78,0.89,5.34,0.78
406,1,5,1,0.89,5.33,0.78,0.89,5.33,0.78
407,-1,4,0,0.88,5.31,0.76,0.88,5.31,0.76
408,1,5,1,0.89,5.32,0.78,0.89,5.32,0.78
409,1,5,1,0.89,5.32,0.78,0.89,5.32,0.78
410,1,8,1,0.89,5.32,0.78,0.89,5.32,0.78
411,1,5,1,0.89,5.31,0.78,0.89,5.31,0.78
412,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
413,1,15,1,0.9,5.41,0.8,0.9,5.41,0.8
414,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
415,1,5,1,0.9,5.39,0.8,0.9,5.39,0.8
416,1,7,1,0.9,5.41,0.8,0.9,5.41,0.8
417,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
418,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
419,1,8,1,0.9,5.44,0.8,0.9,5.44,0.8
420,-1,4,0,0.89,5.4,0.78,0.89,5.4,0.78
421,1,5,1,0.9,5.38,0.8,0.9,5.38,0.8
422,-1,2,0,0.89,5.35,0.78,0.89,5.35,0.78
423,-1,3,0,0.88,5.33,0.76,0.88,5.33,0.76
424,1,5,1,0.88,5.33,0.76,0.88,5.33,0.76
425,1,5,1,0.88,5.33,0.76,0.88,5.33,0.76
426,1,5,1,0.88,5.32,0.76,0.88,5.32,0.76
427,1,5,1,0.88,5.31,0.76,0.88,5.31,0.76
428,1,5,1,0.88,5.31,0.76,0.88,5.31,0.76
429,-1,3,0,0.87,5.29,0.74,0.87,5.29,0.74
430,1,5,1,0.87,5.29,0.74,0.87,5.29,0.74
431,1,5,1,0.87,5.29,0.74,0.87,5.29,0.74
432,1,5,1,0.87,5.28,0.74,0.87,5.28,0.74
433,-1,1,0,0.86,5.24,0.72,0.86,5.24,0.72
434,1,5,1,0.86,5.24,0.72,0.86,5.24,0.72
435,1,5,1,0.86,5.24,0.72,0.86,5.24,0.72
436,1,5,1,0.86,5.23,0.72,0.86,5.23,0.72
437,-1,5,0,0.85,5.23,0.7,0.85,5.23,0.7
438,1,5,1,0.85,5.23,0.7,0.85,5.23,0.7
439,1,5,1,0.85,5.23,0.7,0.85,5.23,0.7
440,1,13,1,0.85,5.31,0.7,0.85,5.31,0.7
441,1,5,1,0.85,5.31,0.7,0.85,5.31,0.7
442,1,5,1,0.86,5.32,0.72,0.86,5.32,0.72
443,1,6,1,0.86,5.31,0.72,0.86,5.31,0.72
444,1,6,1,0.86,5.3,0.72,0.86,5.3,0.72
445,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
446,-1,4,0,0.86,5.3,0.72,0.86,5.3,0.72
447,1,6,1,0.86,5.28,0.72,0.86,5.28,0.72
448,1,5,1,0.86,5.28,0.72,0.86,5.28,0.72
449,1,5,1,0.86,5.28,0.72,0.86,5.28,0.72
450,1,5,1,0.86,5.28,0.72,0.86,5.28,0.72
451,1,5,1,0.86,5.28,0.72,0.86,5.28,0.72
452,1,5,1,0.87,5.32,0.74,0.87,5.32,0.74
453,1,5,1,0.87,5.32,0.74,0.87,5.32,0.74
454,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
455,1,5,1,0.87,5.29,0.74,0.87,5.29,0.74
456,1,5,1,0.87,5.29,0.74,0.87,5.29,0.74
457,1,5,1,0.88,5.32,0.76,0.88,5.32,0.76
458,1,5,1,0.88,5.32,0.76,0.88,5.32,0.76
459,1,5,1,0.88,5.32,0.76,0.88,5.32,0.76
460,1,5,1,0.88,5.32,0.76,0.88,5.32,0.76
461,1,12,1,0.88,5.39,0.76,0.88,5.39,0.76
462,1,6,1,0.88,5.4,0.76,0.88,5.4,0.76
463,1,5,1,0.88,5.4,0.76,0.88,5.4,0.76
464,1,5,1,0.88,5.4,0.76,0.88,5.4,0.76
465,1,6,1,0.88,5.41,0.76,0.88,5.41,0.76
466,1,5,1,0.88,5.39,0.76,0.88,5.39,0.76
467,1,5,1,0.88,5.39,0.76,0.88,5.39,0.76
468,1,5,1,0.88,5.39,0.76,0.88,5.39,0.76
469,1,5,1,0.88,5.39,0.76,0.88,5.39,0.76
470,1,5,1,0.88,5.39,0.76,0.88,5.39,0.76
471,1,5,1,0.88,5.31,0.76,0.88,5.31,0.76
472,1,7,1,0.88,5.33,0.76,0.88,5.33,0.76
473,-1,1,0,0.87,5.29,0.74,0.87,5.29,0.74
474,1,7,1,0.87,5.31,0.74,0.87,5.31,0.74
475,1,5,1,0.88,5.32,0.76,0.88,5.32,0.76
476,-1,3,0,0.87,5.3,0.74,0.87,5.3,0.74
477,1,5,1,0.87,5.3,0.74,0.87,5.3,0.74
478,1,5,1,0.87,5.3,0.74,0.87,5.3,0.74
479,1,6,1,0.87,5.31,0.74,0.87,5.31,0.74
480,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
481,-1,3,0,0.86,5.29,0.72,0.86,5.29,0.72
482,1,5,1,0.86,5.28,0.72,0.86,5.28,0.72
483,1,5,1,0.86,5.28,0.72,0.86,5.28,0.72
484,1,7,1,0.86,5.27,0.72,0.86,5.27,0.72
485,1,5,1,0.86,5.27,0.72,0.86,5.27,0.72
486,1,15,1,0.86,5.37,0.72,0.86,5.37,0.72
487,1,5,1,0.86,5.37,0.72,0.86,5.37,0.72
488,1,5,1,0.87,5.39,0.74,0.87,5.39,0.74
489,1,5,1,0.87,5.39,0.74,0.87,5.39,0.74
490,1,7,1,0.87,5.41,0.74,0.87,5.41,0.74
491,1,5,1,0.87,5.41,0.74,0.87,5.41,0.74
492,-1,12,0,0.87,5.49,0.74,0.87,5.49,0.74
493,1,6,1,0.87,5.48,0.74,0.87,5.48,0.74
494,1,5,1,0.87,5.48,0.74,0.87,5.48,0.74
495,1,5,1,0.88,5.49,0.76,0.88,5.49,0.76
496,1,5,1,0.88,5.48,0.76,0.88,5.48,0.76
497,1,5,1,0.88,5.47,0.76,0.88,5.47,0.76
498,1,7,1,0.88,5.47,0.76,0.88,5.47,0.76
499,1,5,1,0.88,5.47,0.76,0.88,5.47,0.76
500,1,6,1,0.88,5.48,0.76,0.88,5.48,0.76
501,1,6,1,0.88,5.49,0.76,0.88,5.49,0.76
502,1,5,1,0.88,5.49,0.76,0.88,5.49,0.76
503,1,5,1,0.88,5.47,0.76,0.88,5.47,0.76
504,1,8,1,0.88,5.5,0.76,0.88,5.5,0.76
505,1,5,1,0.88,5.5,0.76,0.88,5.5,0.76
506,-1,1,0,0.87,5.46,0.74,0.87,5.46,0.74
507,1,5,1,0.88,5.47,0.76,0.88,5.47,0.76
508,-1,1,0,0.87,5.43,0.74,0.87,5.43,0.74
509,1,5,1,0.87,5.43,0.74,0.87,5.43,0.74
510,-1,1,0,0.86,5.36,0.72,0.86,5.36,0.72
511,-1,4,0,0.85,5.35,0.7,0.85,5.35,0.7
512,1,15,1,0.85,5.45,0.7,0.85,5.45,0.7
513,1,6,1,0.85,5.36,0.7,0.85,5.36,0.7
514,1,5,1,0.85,5.36,0.7,0.85,5.36,0.7
515,1,5,1,0.85,5.36,0.7,0.85,5.36,0.7
516,1,5,1,0.85,5.34,0.7,0.85,5.34,0.7
517,-1,2,0,0.84,5.31,0.68,0.84,5.31,0.68
518,1,5,1,0.84,5.31,0.68,0.84,5.31,0.68
519,1,5,1,0.84,5.28,0.68,0.84,5.28,0.68
520,1,5,1,0.85,5.29,0.7,0.85,5.29,0.7
521,1,5,1,0.85,5.29,0.7,0.85,5.29,0.7
522,1,5,1,0.86,5.32,0.72,0.86,5.32,0.72
523,1,5,1,0.87,5.34,0.74,0.87,5.34,0.74
524,1,5,1,0.87,5.34,0.74,0.87,5.34,0.74
525,1,5,1,0.87,5.34,0.74,0.87,5.34,0.74
526,1,5,1,0.87,5.34,0.74,0.87,5.34,0.74
527,1,7,1,0.87,5.36,0.74,0.87,5.36,0.74
528,1,5,1,0.87,5.36,0.74,0.87,5.36,0.74
529,1,7,1,0.88,5.4,0.76,0.88,5.4,0.76
530,1,5,1,0.88,5.4,0.76,0.88,5.4,0.76
531,1,6,1,0.88,5.41,0.76,0.88,5.41,0.76
532,1,5,1,0.88,5.41,0.76,0.88,5.41,0.76
533,1,7,1,0.89,5.47,0.78,0.89,5.47,0.78
534,1,6,1,0.89,5.48,0.78,0.89,5.48,0.78
535,1,5,1,0.89,5.48,0.78,0.89,5.48,0.78
536,1,5,1,0.89,5.48,0.78,0.89,5.48,0.78
537,1,7,1,0.9,5.5,0.8,0.9,5.5,0.8
538,1,5,1,0.9,5.5,0.8,0.9,5.5,0.8
539,1,5,1,0.9,5.5,0.8,0.9,5.5,0.8
540,1,5,1,0.9,5.42,0.8,0.9,5.42,0.8
541,1,5,1,0.9,5.42,0.8,0.9,5.42,0.8
542,1,5,1,0.9,5.42,0.8,0.9,5.42,0.8
543,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
544,1,7,1,0.9,5.42,0.8,0.9,5.42,0.8
545,1,5,1,0.9,5.42,0.8,0.9,5.42,0.8
546,1,9,1,0.91,5.47,0.82,0.91,5.47,0.82
547,1,5,1,0.91,5.46,0.82,0.91,5.46,0.82
548,1,5,1,0.91,5.46,0.82,0.91,5.46,0.82
549,-1,2,0,0.9,5.43,0.8,0.9,5.43,0.8
550,1,14,1,0.9,5.52,0.8,0.9,5.52,0.8
551,1,5,1,0.9,5.52,0.8,0.9,5.52,0.8
552,1,5,1,0.9,5.52,0.8,0.9,5.52,0.8
553,1,5,1,0.9,5.52,0.8,0.9,5.52,0.8
554,1,7,1,0.9,5.54,0.8,0.9,5.54,0.8
555,1,5,1,0.9,5.54,0.8,0.9,5.54,0.8
556,1,5,1,0.9,5.54,0.8,0.9,5.54,0.8
557,1,5,1,0.9,5.54,0.8,0.9,5.54,0.8
558,1,6,1,0.9,5.55,0.8,0.9,5.55,0.8
559,1,6,1,0.9,5.56,0.8,0.9,5.56,0.8
560,1,5,1,0.9,5.56,0.8,0.9,5.56,0.8
561,1,5,1,0.9,5.49,0.8,0.9,5.49,0.8
562,1,5,1,0.9,5.48,0.8,0.9,5.48,0.8
563,1,5,1,0.9,5.48,0.8,0.9,5.48,0.8
564,1,5,1,0.9,5.48,0.8,0.9,5.48,0.8
565,1,7,1,0.9,5.49,0.8,0.9,5.49,0.8
566,1,5,1,0.9,5.49,0.8,0.9,5.49,0.8
567,1,5,1,0.9,5.49,0.8,0.9,5.49,0.8
568,1,6,1,0.9,5.5,0.8,0.9,5.5,0.8
569,1,7,1,0.9,5.52,0.8,0.9,5.52,0.8
570,1,5,1,0.9,5.52,0.8,0.9,5.52,0.8
571,1,5,1,0.9,5.52,0.8,0.9,5.52,0.8
572,1,5,1,0.9,5.5,0.8,0.9,5.5,0.8
573,1,5,1,0.91,5.54,0.82,0.91,5.54,0.82
574,1,5,1,0.91,5.52,0.82,0.91,5.52,0.82
575,1,7,1,0.91,5.54,0.82,0.91,5.54,0.82
576,1,7,1,0.92,5.58,0.84,0.92,5.58,0.84
577,1,6,1,0.92,5.59,0.84,0.92,5.59,0.84
578,1,6,1,0.92,5.6,0.84,0.92,5.6,0.84
579,1,5,1,0.92,5.59,0.84,0.92,5.59,0.84
580,1,5,1,0.92,5.59,0.84,0.92,5.59,0.84
581,-1,4,0,0.92,5.6,0.84,0.92,5.6,0.84
582,1,14,1,0.92,5.69,0.84,0.92,5.69,0.84
583,1,7,1,0.92,5.71,0.84,0.92,5.71,0.84
584,1,5,1,0.92,5.69,0.84,0.92,5.69,0.84
585,1,6,1,0.92,5.7,0.84,0.92,5.7,0.84
586,1,5,1,0.92,5.6,0.84,0.92,5.6,0.84
587,1,5,1,0.92,5.6,0.84,0.92,5.6,0.84
588,1,5,1,0.92,5.6,0.84,0.92,5.6,0.84
589,1,5,1,0.92,5.6,0.84,0.92,5.6,0.84
590,1,5,1,0.92,5.58,0.84,0.92,5.58,0.84
591,1,5,1,0.92,5.58,0.84,0.92,5.58,0.84
592,1,5,1,0.93,5.51,0.86,0.93,5.51,0.86
593,1,9,1,0.93,5.54,0.86,0.93,5.54,0.86
594,1,5,1,0.93,5.54,0.86,0.93,5.54,0.86
595,1,5,1,0.93,5.54,0.86,0.93,5.54,0.86
596,1,7,1,0.93,5.56,0.86,0.93,5.56,0.86
597,1,5,1,0.93,5.56,0.86,0.93,5.56,0.86
598,1,5,1,0.93,5.54,0.86,0.93,5.54,0.86
599,1,5,1,0.93,5.54,0.86,0.93,5.54,0.86
600,1,7,1,0.93,5.55,0.86,0.93,5.55,0.86
601,1,5,1,0.93,5.54,0.86,0.93,5.54,0.86
602,1,15,1,0.93,5.64,0.86,0.93,5.64,0.86
603,1,5,1,0.93,5.64,0.86,0.93,5.64,0.86
604,1,6,1,0.93,5.62,0.86,0.93,5.62,0.86
605,1,5,1,0.93,5.62,0.86,0.93,5.62,0.86
606,1,5,1,0.94,5.66,0.88,0.94,5.66,0.88
607,1,5,1,0.94,5.66,0.88,0.94,5.66,0.88
608,1,5,1,0.95,5.7,0.9,0.95,5.7,0.9
609,1,8,1,0.95,5.73,0.9,0.95,5.73,0.9
610,1,5,1,0.96,5.77,0.92,0.96,5.77,0.92
611,1,5,1,0.97,5.78,0.94,0.97,5.78,0.94
612,1,5,1,0.97,5.68,0.94,0.97,5.68,0.94
613,1,5,1,0.97,5.67,0.94,0.97,5.67,0.94
614,-1,2,0,0.96,5.64,0.92,0.96,5.64,0.92
615,1,5,1,0.96,5.64,0.92,0.96,5.64,0.92
616,1,5,1,0.96,5.64,0.92,0.96,5.64,0.92
617,1,5,1,0.97,5.67,0.94,0.97,5.67,0.94
618,1,5,1,0.97,5.67,0.94,0.97,5.67,0.94
619,1,6,1,0.97,5.68,0.94,0.97,5.68,0.94
620,1,7,1,0.97,5.7,0.94,0.97,5.7,0.94
621,1,5,1,0.97,5.7,0.94,0.97,5.7,0.94
622,-1,8,0,0.96,5.73,0.92,0.96,5.73,0.92
623,1,7,1,0.96,5.75,0.92,0.96,5.75,0.92
624,-1,1,0,0.95,5.71,0.9,0.95,5.71,0.9
625,1,5,1,0.95,5.71,0.9,0.95,5.71,0.9
626,1,5,1,0.95,5.71,0.9,0.95,5.71,0.9
627,1,5,1,0.95,5.69,0.9,0.95,5.69,0.9
628,1,13,1,0.95,5.77,0.9,0.95,5.77,0.9
629,1,5,1,0.95,5.75,0.9,0.95,5.75,0.9
630,1,7,1,0.95,5.77,0.9,0.95,5.77,0.9
631,1,5,1,0.95,5.76,0.9,0.95,5.76,0.9
632,1,5,1,0.95,5.76,0.9,0.95,5.76,0.9
633,1,5,1,0.95,5.74,0.9,0.95,5.74,0.9
634,-1,1,0,0.94,5.69,0.88,0.94,5.69,0.88
635,1,5,1,0.94,5.69,0.88,0.94,5.69,0.88
636,1,5,1,0.94,5.69,0.88,0.94,5.69,0.88
637,1,5,1,0.94,5.67,0.88,0.94,5.67,0.88
638,1,5,1,0.94,5.67,0.88,0.94,5.67,0.88
639,1,7,1,0.94,5.69,0.88,0.94,5.69,0.88
640,1,6,1,0.94,5.7,0.88,0.94,5.7,0.88
641,1,5,1,0.94,5.7,0.88,0.94,5.7,0.88
642,1,5,1,0.94,5.7,0.88,0.94,5.7,0.88
643,-1,8,0,0.93,5.73,0.86,0.93,5.73,0.86
644,1,6,1,0.93,5.72,0.86,0.93,5.72,0.86
645,1,5,1,0.93,5.72,0.86,0.93,5.72,0.86
646,1,5,1,0.93,5.68,0.86,0.93,5.68,0.86
647,1,5,1,0.93,5.68,0.86,0.93,5.68,0.86
648,1,5,1,0.93,5.68,0.86,0.93,5.68,0.86
649,1,5,1,0.94,5.71,0.88,0.94,5.71,0.88
650,1,5,1,0.94,5.62,0.88,0.94,5.62,0.88
651,1,5,1,0.94,5.62,0.88,0.94,5.62,0.88
652,-1,3,0,0.93,5.6,0.86,0.93,5.6,0.86
653,1,5,1,0.93,5.6,0.86,0.93,5.6,0.86
654,1,5,1,0.93,5.58,0.86,0.93,5.58,0.86
655,1,5,1,0.93,5.58,0.86,0.93,5.58,0.86
656,1,5,1,0.93,5.58,0.86,0.93,5.58,0.86
657,1,6,1,0.93,5.59,0.86,0.93,5.59,0.86
658,1,5,1,0.93,5.58,0.86,0.93,5.58,0.86
659,-1,2,0,0.92,5.54,0.84,0.92,5.54,0.84
660,1,5,1,0.92,5.54,0.84,0.92,5.54,0.84
661,1,5,1,0.92,5.54,0.84,0.92,5.54,0.84
662,1,5,1,0.92,5.54,0.84,0.92,5.54,0.84
663,1,5,1,0.92,5.54,0.84,0.92,5.54,0.84
664,1,5,1,0.92,5.54,0.84,0.92,5.54,0.84
665,1,13,1,0.92,5.6,0.84,0.92,5.6,0.84
666,1,9,1,0.92,5.64,0.84,0.92,5.64,0.84
667,1,5,1,0.92,5.64,0.84,0.92,5.64,0.84
668,1,7,1,0.92,5.65,0.84,0.92,5.65,0.84
669,1,7,1,0.92,5.65,0.84,0.92,5.65,0.84
670,1,5,1,0.92,5.65,0.84,0.92,5.65,0.84
671,1,7,1,0.92,5.67,0.84,0.92,5.67,0.84
672,1,7,1,0.92,5.69,0.84,0.92,5.69,0.84
673,1,5,1,0.92,5.69,0.84,0.92,5.69,0.84
674,1,7,1,0.92,5.71,0.84,0.92,5.71,0.84
675,1,5,1,0.92,5.69,0.84,0.92,5.69,0.84
676,1,5,1,0.92,5.67,0.84,0.92,5.67,0.84
677,1,5,1,0.92,5.66,0.84,0.92,5.66,0.84
678,1,5,1,0.92,5.65,0.84,0.92,5.65,0.84
679,1,5,1,0.92,5.65,0.84,0.92,5.65,0.84
680,1,5,1,0.92,5.65,0.84,0.92,5.65,0.84
681,1,7,1,0.93,5.68,0.86,0.93,5.68,0.86
682,1,5,1,0.93,5.59,0.86,0.93,5.59,0.86
683,1,6,1,0.93,5.58,0.86,0.93,5.58,0.86
684,1,5,1,0.93,5.58,0.86,0.93,5.58,0.86
685,1,5,1,0.93,5.57,0.86,0.93,5.57,0.86
686,1,5,1,0.93,5.57,0.86,0.93,5.57,0.86
687,1,5,1,0.93,5.57,0.86,0.93,5.57,0.86
688,1,5,1,0.93,5.57,0.86,0.93,5.57,0.86
689,1,6,1,0.93,5.58,0.86,0.93,5.58,0.86
690,1,5,1,0.93,5.58,0.86,0.93,5.58,0.86
691,-1,5,0,0.92,5.58,0.84,0.92,5.58,0.84
692,-1,2,0,0.91,5.55,0.82,0.91,5.55,0.82
693,1,5,1,0.91,5.51,0.82,0.91,5.51,0.82
694,1,5,1,0.91,5.51,0.82,0.91,5.51,0.82
695,1,7,1,0.91,5.53,0.82,0.91,5.53,0.82
696,1,5,1,0.91,5.51,0.82,0.91,5.51,0.82
697,1,5,1,0.91,5.51,0.82,0.91,5.51,0.82
698,1,5,1,0.91,5.51,0.82,0.91,5.51,0.82
699,1,5,1,0.91,5.51,0.82,0.91,5.51,0.82
700,-1,2,0,0.9,5.46,0.8,0.9,5.46,0.8
701,1,5,1,0.9,5.46,0.8,0.9,5.46,0.8
702,-1,3,0,0.89,5.34,0.78,0.89,5.34,0.78
703,-1,1,0,0.88,5.3,0.76,0.88,5.3,0.76
704,1,5,1,0.88,5.29,0.76,0.88,5.29,0.76
705,-1,2,0,0.87,5.26,0.74,0.87,5.26,0.74
706,-1,2,0,0.86,5.23,0.72,0.86,5.23,0.72
707,1,5,1,0.86,5.23,0.72,0.86,5.23,0.72
708,1,6,1,0.86,5.24,0.72,0.86,5.24,0.72
709,1,7,1,0.86,5.23,0.72,0.86,5.23,0.72
710,1,13,1,0.86,5.31,0.72,0.86,5.31,0.72
711,1,5,1,0.86,5.31,0.72,0.86,5.31,0.72
712,1,6,1,0.86,5.32,0.72,0.86,5.32,0.72
713,1,5,1,0.86,5.32,0.72,0.86,5.32,0.72
714,1,6,1,0.87,5.36,0.74,0.87,5.36,0.74
715,-1,2,0,0.86,5.33,0.72,0.86,5.33,0.72
716,1,6,1,0.86,5.34,0.72,0.86,5.34,0.72
717,1,5,1,0.86,5.34,0.72,0.86,5.34,0.72
718,1,5,1,0.86,5.34,0.72,0.86,5.34,0.72
719,1,5,1,0.86,5.33,0.72,0.86,5.33,0.72
720,1,7,1,0.86,5.33,0.72,0.86,5.33,0.72
721,1,5,1,0.86,5.33,0.72,0.86,5.33,0.72
722,1,8,1,0.87,5.33,0.74,0.87,5.33,0.74
723,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
724,-1,4,0,0.87,5.34,0.74,0.87,5.34,0.74
725,1,5,1,0.87,5.34,0.74,0.87,5.34,0.74
726,1,7,1,0.87,5.36,0.74,0.87,5.36,0.74
727,1,7,1,0.87,5.38,0.74,0.87,5.38,0.74
728,1,6,1,0.87,5.31,0.74,0.87,5.31,0.74
729,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
730,1,6,1,0.87,5.3,0.74,0.87,5.3,0.74
731,1,5,1,0.87,5.3,0.74,0.87,5.3,0.74
732,1,5,1,0.87,5.3,0.74,0.87,5.3,0.74
733,1,5,1,0.87,5.3,0.74,0.87,5.3,0.74
734,1,6,1,0.88,5.35,0.76,0.88,5.35,0.76
735,1,5,1,0.88,5.35,0.76,0.88,5.35,0.76
736,1,5,1,0.88,5.35,0.76,0.88,5.35,0.76
737,1,5,1,0.88,5.35,0.76,0.88,5.35,0.76
738,1,5,1,0.88,5.35,0.76,0.88,5.35,0.76
739,1,6,1,0.88,5.34,0.76,0.88,5.34,0.76
740,1,5,1,0.88,5.33,0.76,0.88,5.33,0.76
741,1,5,1,0.88,5.33,0.76,0.88,5.33,0.76
742,1,5,1,0.88,5.33,0.76,0.88,5.33,0.76
743,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
744,1,15,1,0.89,5.39,0.78,0.89,5.39,0.78
745,1,5,1,0.89,5.39,0.78,0.89,5.39,0.78
746,1,9,1,0.89,5.43,0.78,0.89,5.43,0.78
747,1,5,1,0.89,5.43,0.78,0.89,5.43,0.78
748,1,5,1,0.89,5.43,0.78,0.89,5.43,0.78
749,1,5,1,0.89,5.43,0.78,0.89,5.43,0.78
750,1,5,1,0.89,5.43,0.78,0.89,5.43,0.78
751,1,6,1,0.89,5.44,0.78,0.89,5.44,0.78
752,1,5,1,0.9,5.46,0.8,0.9,5.46,0.8
753,1,5,1,0.9,5.46,0.8,0.9,5.46,0.8
754,1,5,1,0.9,5.46,0.8,0.9,5.46,0.8
755,1,7,1,0.9,5.48,0.8,0.9,5.48,0.8
756,1,7,1,0.9,5.5,0.8,0.9,5.5,0.8
757,1,5,1,0.9,5.49,0.8,0.9,5.49,0.8
758,1,5,1,0.9,5.49,0.8,0.9,5.49,0.8
759,1,5,1,0.91,5.52,0.82,0.91,5.52,0.82
760,1,5,1,0.91,5.52,0.82,0.91,5.52,0.82
761,1,5,1,0.91,5.52,0.82,0.91,5.52,0.82
762,1,5,1,0.91,5.52,0.82,0.91,5.52,0.82
763,1,5,1,0.91,5.52,0.82,0.91,5.52,0.82
764,1,5,1,0.91,5.52,0.82,0.91,5.52,0.82
765,1,5,1,0.91,5.44,0.82,0.91,5.44,0.82
766,1,8,1,0.91,5.43,0.82,0.91,5.43,0.82
767,1,6,1,0.91,5.44,0.82,0.91,5.44,0.82
768,1,5,1,0.91,5.42,0.82,0.91,5.42,0.82
769,1,5,1,0.91,5.4,0.82,0.91,5.4,0.82
770,1,5,1,0.91,5.4,0.82,0.91,5.4,0.82
771,1,5,1,0.91,5.38,0.82,0.91,5.38,0.82
772,1,5,1,0.91,5.36,0.82,0.91,5.36,0.82
773,1,5,1,0.91,5.36,0.82,0.91,5.36,0.82
774,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
775,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
776,-1,3,0,0.9,5.32,0.8,0.9,5.32,0.8
777,1,6,1,0.9,5.33,0.8,0.9,5.33,0.8
778,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
779,1,6,1,0.9,5.34,0.8,0.9,5.34,0.8
780,1,5,1,0.9,5.34,0.8,0.9,5.34,0.8
781,1,13,1,0.9,5.4,0.8,0.9,5.4,0.8
782,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
783,1,5,1,0.9,5.39,0.8,0.9,5.39,0.8
784,1,5,1,0.9,5.39,0.8,0.9,5.39,0.8
785,1,5,1,0.9,5.39,0.8,0.9,5.39,0.8
786,1,5,1,0.9,5.39,0.8,0.9,5.39,0.8
787,1,5,1,0.9,5.39,0.8,0.9,5.39,0.8
788,1,8,1,0.9,5.42,0.8,0.9,5.42,0.8
789,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
790,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
791,-1,4,0,0.9,5.4,0.8,0.9,5.4,0.8
792,-1,1,0,0.9,5.39,0.8,0.9,5.39,0.8
793,1,5,1,0.9,5.39,0.8,0.9,5.39,0.8
794,-1,3,0,0.89,5.37,0.78,0.89,5.37,0.78
795,-1,9,0,0.88,5.39,0.76,0.88,5.39,0.76
796,1,5,1,0.88,5.39,0.76,0.88,5.39,0.76
797,1,5,1,0.88,5.39,0.76,0.88,5.39,0.76
798,1,7,1,0.88,5.41,0.76,0.88,5.41,0.76
799,1,7,1,0.88,5.43,0.76,0.88,5.43,0.76
800,1,5,1,0.89,5.46,0.78,0.89,5.46,0.78
801,1,5,1,0.89,5.46,0.78,0.89,5.46,0.78
802,1,5,1,0.9,5.48,0.8,0.9,5.48,0.8
803,1,5,1,0.91,5.52,0.82,0.91,5.52,0.82
804,1,5,1,0.91,5.52,0.82,0.91,5.52,0.82
805,1,5,1,0.92,5.55,0.84,0.92,5.55,0.84
806,1,5,1,0.93,5.58,0.86,0.93,5.58,0.86
807,1,5,1,0.93,5.58,0.86,0.93,5.58,0.86
808,1,5,1,0.93,5.57,0.86,0.93,5.57,0.86
809,1,5,1,0.93,5.55,0.86,0.93,5.55,0.86
810,1,6,1,0.93,5.48,0.86,0.93,5.48,0.86
811,1,5,1,0.93,5.48,0.86,0.93,5.48,0.86
812,1,6,1,0.93,5.48,0.86,0.93,5.48,0.86
813,1,5,1,0.93,5.48,0.86,0.93,5.48,0.86
814,1,6,1,0.93,5.48,0.86,0.93,5.48,0.86
815,1,5,1,0.94,5.51,0.88,0.94,5.51,0.88
816,1,5,1,0.94,5.5,0.88,0.94,5.5,0.88
817,1,5,1,0.94,5.5,0.88,0.94,5.5,0.88
818,1,7,1,0.94,5.52,0.88,0.94,5.52,0.88
819,1,5,1,0.94,5.52,0.88,0.94,5.52,0.88
820,1,13,1,0.94,5.58,0.88,0.94,5.58,0.88
821,1,5,1,0.94,5.58,0.88,0.94,5.58,0.88
822,1,5,1,0.94,5.55,0.88,0.94,5.55,0.88
823,-1,3,0,0.93,5.53,0.86,0.93,5.53,0.86
824,1,6,1,0.94,5.55,0.88,0.94,5.55,0.88
825,1,5,1,0.94,5.55,0.88,0.94,5.55,0.88
826,1,5,1,0.94,5.53,0.88,0.94,5.53,0.88
827,1,5,1,0.94,5.51,0.88,0.94,5.51,0.88
828,1,5,1,0.94,5.5,0.88,0.94,5.5,0.88
829,1,5,1,0.94,5.5,0.88,0.94,5.5,0.88
830,1,5,1,0.94,5.49,0.88,0.94,5.49,0.88
831,1,5,1,0.94,5.49,0.88,0.94,5.49,0.88
832,1,5,1,0.94,5.49,0.88,0.94,5.49,0.88
